localminute,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,Power_consumption,Big Delta,rrh_0,rrh_1,rrh_2,rrh_3,rrh_4,rrh_5,rrh_6,rrh_7,rrh_8,rrh_9,rrh_10,rrh_11,rrh_12,rrh_13,rrh_14,rrh_15,rrh_16,rrh_17,rrh_18,rrh_19,rrh_20,rrh_21,rrh_22
7-Jan-13,0.429116667,-0.197133333,1.686133333,1.319616667,0.751866667,0.24695,0.485116667,0.36245,0.987366667,0.911983333,0.50385,2.0147,1.271183333,0.654383333,0.109066667,0.058916667,0.212333333,0.330966667,0.219733333,0.480633333,0.15205,0.482566667,-0.449916667,13.67098333,9.296268667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-Jan-14,0.326766667,-0.407816667,1.917,1.06875,0.642316667,0.183283333,0.433333333,1.380483333,0.964383333,0.504533333,0.291933333,1.4405,1.0156,1.057283333,0.0997,-0.056216667,-0.1277,0.32,0.393983333,0.433316667,0.2669,0.4449,-0.0857,13.18496667,8.965777333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-Jan-15,0.702116667,-0.179316667,2.038666667,1.46755,1.200616667,0.2079,0.8789,0.31435,1.179433333,0.809933333,0.030716667,1.432733333,1.212866667,0.965216667,0.101366667,-0.0057,-0.1447,0.42495,0.384683333,0.467566667,-0.00995,0.504883333,0.17755,14.502,9.86136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-Jan-16,2.6464,0.725783333,2.865816667,0.874383333,2.48975,0.3061,0.479033333,1.54605,2.6778,3.770933333,0.772183333,2.2904,1.410033333,1.188916667,0.141816667,0.139733333,0.920916667,0.387083333,0.378466667,0.462783333,0.650416667,0.671216667,0.799466667,28.59548333,19.44492867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-Jan-17,2.208316667,0.280183333,1.663633333,1.125133333,2.2201,0.258233333,0.44515,1.678283333,2.805216667,2.024216667,0.417266667,0.760016667,1.31045,1.557483333,0.375833333,0.1699,0.737316667,0.39465,0.28775,1.654866667,3.175566667,0.889,0.8021,27.24066667,18.52365333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-Jan-18,1.374616667,0.476583333,1.657366667,1.9392,1.1945,1.562916667,0.919533333,2.279333333,5.12515,1.178366667,1.305866667,0.239883333,3.315733333,1.08475,0.10665,0.2295,0.929166667,0.7215,0.263133333,0.87685,3.29645,1.10745,1.08305,32.26755,21.941934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-Jan-19,1.361116667,0.355466667,1.021783333,1.345683333,1.374766667,1.190516667,2.921566667,2.082333333,2.014716667,1.402883333,0.7484,0.309633333,1.767266667,0.438283333,0.2407,0.29605,0.5428,0.658966667,0.2614,1.196933333,1.828633333,1.272616667,1.37995,26.01246667,17.68847733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-Jan-20,1.19475,0.34985,0.75225,1.537183333,1.07985,0.584866667,0.6956,3.837233333,1.3157,1.349183333,0.405466667,0.951216667,1.2184,0.4225,0.1593,0.39855,0.592533333,0.616266667,0.280883333,0.375016667,1.624666667,1.14465,1.74605,22.63196667,15.38973733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-Jan-21,0.641566667,0.2422,0.8402,1.0582,0.851933333,0.472183333,1.016666667,1.841383333,1.117016667,1.174366667,0.343483333,0.214416667,1.226483333,0.4198,0.083933333,0.30535,0.410316667,0.4583,3.301133333,0.845333333,2.06285,0.7439,1.432966667,21.10398333,14.35070867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-Jan-22,0.478466667,0.243366667,0.73765,0.706466667,0.3817,0.429983333,0.519133333,3.389716667,1.1613,0.716016667,0.351516667,0.191966667,1.3552,0.867666667,0.065683333,0.2128,0.289666667,0.396983333,0.223416667,0.144133333,1.897266667,0.26835,0.737033333,15.76548333,10.72052867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-Jan-23,0.294716667,0.21775,0.643116667,0.730616667,0.396633333,0.952933333,0.599133333,2.63585,1.105416667,0.407616667,0.2521,0.255183333,1.061966667,1.470866667,0.065016667,0.202333333,0.271683333,0.362933333,0.230383333,0.852666667,1.884,0.196833333,0.764683333,15.85443333,10.78101467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-00,0.350333333,0.199866667,0.61735,0.7428,0.4822,0.193416667,0.74395,2.764016667,1.072216667,0.415183333,0.1838,0.864766667,1.35755,1.398983333,0.065816667,0.192666667,0.2862,0.301466667,0.21895,0.719083333,1.853283333,0.249033333,0.720916667,15.99385,10.875818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-01,0.335066667,0.207533333,0.637983333,0.872483333,0.375433333,0.161416667,0.537516667,3.251033333,1.0705,0.393466667,0.197233333,0.1857,0.831,1.35955,0.064116667,0.18495,0.283366667,0.32425,0.22325,0.297116667,1.0985,0.2083,0.763316667,13.86308333,9.426896667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-02,0.32655,0.26025,0.586566667,1.052033333,0.373766667,0.270283333,0.445566667,2.464083333,1.0891,1.518133333,0.33835,0.213516667,0.918166667,1.347916667,0.094716667,0.2478,0.27465,0.3159,0.228183333,1.2248,0.506566667,0.231616667,0.825233333,15.15375,10.30455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-03,0.317616667,0.314166667,0.69765,0.887616667,0.502083333,0.1663,0.753033333,2.905283333,1.19585,0.885,0.269816667,2.256066667,0.9087,1.353766667,0.065816667,0.265533333,0.343883333,0.318116667,0.217766667,0.974183333,0.593933333,0.204,0.854583333,17.25076667,11.73052133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-04,0.32415,0.4517,0.613483333,0.848166667,0.882533333,0.176016667,0.471933333,3.472,1.230466667,1.472766667,0.236816667,1.2233,0.865983333,1.344483333,0.03835,0.228033333,0.70425,0.321033333,0.223316667,0.642716667,0.700733333,0.2432,0.92955,17.64498333,11.99858867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-05,0.458083333,0.294216667,0.930266667,0.945683333,1.055833333,0.44995,0.522583333,2.181033333,1.2507,1.784983333,0.653766667,1.326466667,0.961116667,1.258633333,1.147966667,0.3041,0.308083333,0.464216667,0.465633333,0.759383333,0.710133333,0.528316667,1.02015,19.7813,13.451284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-06,0.468466667,0.23235,1.284833333,0.961483333,1.208316667,0.319683333,1.3678,2.638033333,1.348,1.99785,0.951966667,0.871416667,1.288466667,1.329533333,0.192883333,0.186166667,0.15435,0.517716667,0.23065,1.03215,0.82515,0.729083333,0.6654,20.80175,14.14519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-07,0.829683333,-0.4056,1.499383333,1.563983333,1.268283333,0.26205,0.46905,1.464283333,0.904666667,1.399516667,1.477716667,0.693466667,1.320883333,0.63645,0.105383333,0.603466667,-0.1,0.4908,0.225816667,1.137583333,1.674066667,0.546483333,0.254516667,18.82753333,12.80272267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-08,0.74185,-2.84805,0.731266667,1.669366667,0.975333333,0.337733333,0.758633333,-1.26345,1.039616667,0.600533333,-0.1312,0.097683333,1.505033333,-0.0389,0.083766667,-0.239183333,-0.531066667,0.74795,0.248766667,0.617633333,0.08345,0.677266667,-0.073416667,10.91588333,7.422800667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-09,0.60445,-3.86035,0.601,1.1477,-0.169983333,0.236416667,0.418183333,-4.727983333,0.9447,-0.742433333,-1.892816667,-1.445383333,1.244283333,-1.664416667,0.02885,-1.144033333,-2.7749,0.610166667,0.231666667,0.931083333,-1.06985,0.634033333,-1.4055,7.632533333,5.190122667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-10,0.39535,-4.180433333,0.730066667,1.025333333,-1.223016667,0.169866667,0.461433333,-9.138633333,0.890283333,-2.23905,-3.4471,-2.382366667,1.305566667,-3.044266667,0.06545,-1.9086,-5.011433333,0.518266667,0.226483333,0.6231,-4.039416667,0.5988,-6.077483333,7.01,4.7668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-11,0.196733333,-4.664033333,0.56865,0.970083333,-1.229483333,0.211733333,0.4451,-10.87925,0.816716667,-3.798,-4.212033333,-2.888933333,1.520483333,-3.170633333,0.0662,-2.252466667,-5.50325,0.545616667,0.24255,0.749133333,-5.9202,0.216116667,-8.610083333,6.549116667,4.453399333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-12,0.2222,-4.73015,0.591283333,1.197733333,-1.062933333,0.245833333,0.726283333,-14.42751667,0.949933333,-4.3064,-4.06785,-2.938866667,1.1731,-3.182483333,0.032766667,-2.289516667,-5.2376,0.507766667,0.25925,0.725216667,-7.53275,0.193833333,-9.919866667,6.8252,4.641136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-13,0.2344,-4.394916667,0.7458,1.466033333,-1.25265,0.225116667,0.433166667,-13.884,0.807766667,-4.367033333,-3.100533333,-2.690916667,1.3439,-2.163566667,0.062233333,-2.101133333,-4.1493,0.536866667,0.2245,0.140933333,-7.728233333,0.2439,-9.3789,6.464616667,4.395939333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-14,0.231416667,-3.80575,0.675333333,1.921583333,-1.063283333,0.1684,0.487983333,-15.19816667,0.900166667,-3.880366667,-1.794483333,-2.735783333,1.051716667,-1.4111,0.0679,-1.8934,-3.130683333,0.5292,0.22075,0.540216667,-6.411883333,0.209166667,-8.20725,7.003833333,4.762606667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-15,0.218716667,-2.8208,0.867216667,1.384733333,-0.72315,0.2095,0.4848,-13.97593333,0.87775,-2.657366667,-0.320833333,-2.641083333,1.349816667,-0.367216667,0.0964,-1.22255,-1.954116667,0.530516667,0.219916667,0.406516667,-4.792316667,0.195216667,-6.519183333,6.8411,4.651948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-16,0.219183333,-1.248183333,0.827816667,1.340416667,-0.036383333,0.2536,0.437533333,-11.62771667,0.771166667,-1.2526,0.451883333,-1.544516667,1.2405,0.548883333,0.133866667,-0.792733333,-0.295033333,0.54065,0.273116667,0.143,-1.463116667,0.232216667,-4.057633333,7.413833333,5.041406667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-17,0.35375,0.146783333,1.205816667,1.0662,1.029366667,0.202116667,0.547983333,-7.581333333,1.570066667,-0.30665,0.354416667,-1.149766667,1.184166667,1.18705,0.114416667,-0.086166667,0.202816667,0.597183333,0.220716667,0.82435,2.819916667,0.369483333,-1.321066667,13.9966,9.517688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-18,0.241783333,0.3553,1.018533333,2.088083333,1.463583333,0.340583333,3.52955,-2.6084,1.655766667,0.714016667,0.43265,-0.11515,1.74285,1.7045,0.74045,0.493116667,0.60865,0.571216667,0.220433333,1.642633333,2.47165,0.59735,0.676033333,23.30873333,15.84993867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-19,0.51355,0.5258,1.275316667,1.1094,1.604566667,0.567416667,2.649933333,1.477933333,2.607066667,1.082416667,0.688416667,0.937916667,4.44575,1.393133333,1.977716667,0.3071,0.6331,0.652483333,0.48345,1.2955,3.16185,1.119766667,4.211683333,34.72126667,23.61046133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-20,0.754083333,0.371866667,2.1626,2.761433333,1.530233333,0.63935,0.602866667,1.71185,1.109816667,1.27845,0.567483333,1.729133333,3.907516667,1.396866667,0.435366667,0.350916667,1.176183333,0.783066667,0.483016667,0.96225,4.832783333,0.689033333,4.202816667,34.43898333,23.41850867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-21,0.7621,0.219833333,1.056283333,2.331333333,1.51605,0.374516667,0.941433333,2.45805,1.138883333,0.58915,0.661133333,1.767683333,1.279333333,1.426016667,0.306616667,0.262316667,0.384483333,0.628533333,0.240533333,0.811216667,1.379116667,0.879533333,1.63805,23.0522,15.675496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-22,0.622766667,0.23695,0.798183333,2.29495,0.531366667,0.36855,0.488616667,3.108,1.035783333,0.34505,1.187166667,0.3778,0.97125,1.570316667,0.084216667,0.17495,0.42665,0.58775,0.23225,0.301216667,1.093483333,0.610966667,0.812583333,18.26081667,12.41735533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-23,0.271366667,0.2674,0.69405,1.023833333,0.3834,0.314683333,0.7605,2.640133333,1.044316667,0.40245,0.460883333,0.211166667,0.869133333,1.504733333,0.079866667,0.214983333,0.311016667,0.43075,0.219066667,1.079316667,0.936333333,0.635733333,0.689216667,15.44433333,10.50214667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-00,0.239533333,0.24205,0.615683333,0.885866667,0.375916667,0.273883333,0.487816667,2.490233333,1.069933333,0.398716667,0.400116667,0.40445,0.884183333,1.439166667,0.077883333,0.29385,0.314416667,0.828133333,0.220583333,1.13025,0.954083333,0.622633333,0.896916667,15.5463,10.571484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-01,0.272233333,0.219833333,0.71755,0.8561,0.375483333,0.2285,0.456116667,3.240033333,1.361933333,0.5019,0.3541,0.732216667,0.871833333,1.102533333,0.0771,0.320066667,0.284016667,0.915883333,0.227933333,1.161766667,0.769766667,0.222266667,0.851183333,16.12035,10.961838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-02,0.267933333,0.2399,0.602466667,0.849166667,0.38965,0.227066667,0.41835,2.674866667,1.227866667,1.980566667,0.186633333,0.304766667,1.200633333,0.4207,0.114733333,0.22205,0.296183333,0.398866667,0.249466667,0.85415,0.584683333,0.158583333,0.882433333,14.75171667,10.03116733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-03,0.280116667,0.241933333,0.643833333,0.8552,0.38125,0.250616667,0.71055,2.859483333,1.182766667,0.552766667,0.2397,0.857866667,1.052083333,0.380783333,0.079116667,0.275483333,2.94935,0.3928,0.236616667,1.1677,0.603733333,0.209833333,0.857116667,17.2607,11.737276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-04,0.288233333,0.267,0.69775,0.8876,0.455966667,0.18825,0.460133333,2.81705,1.0527,0.914283333,0.290516667,1.820433333,1.490316667,0.378366667,0.079683333,0.271133333,2.06505,0.427483333,0.224133333,1.26625,0.749666667,0.355966667,0.817183333,18.26515,12.420302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-05,0.341816667,0.285733333,0.65945,0.9723,0.480916667,0.407983333,0.454033333,2.5203,1.330916667,1.200633333,0.6229,0.819616667,1.164783333,0.510033333,0.462516667,0.271933333,0.1846,0.541033333,0.408816667,1.664766667,0.669716667,0.29365,1.033466667,17.30191667,11.76530333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-06,0.560683333,-0.13945,1.176816667,1.206916667,0.364233333,0.46115,1.867283333,0.833433333,1.2973,0.725466667,0.741616667,0.495283333,1.365733333,0.348116667,0.178583333,0.033483333,-0.377983333,0.581933333,0.232916667,1.205716667,0.432766667,0.560616667,0.0933,14.76335,10.039078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-07,0.459616667,-0.712983333,1.286983333,0.9372,0.48045,0.289,0.721216667,-1.019533333,0.865833333,0.15465,0.6442,-0.024416667,1.317716667,-0.028233333,0.084783333,0.079783333,-0.436316667,0.668966667,0.257583333,1.788316667,1.8076,0.595716667,-1.014016667,12.43961667,8.458939333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-08,0.3401,-1.399166667,1.0076,1.199,-0.014066667,0.25825,0.4525,-2.5662,0.881133333,-1.032466667,0.007416667,-1.015816667,1.10765,-0.507416667,0.06435,-0.444216667,-0.7234,0.31705,0.2697,1.81875,-1.926,0.584933333,-2.85645,8.308433333,5.649734667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-09,0.283316667,-2.048633333,0.817933333,1.14315,-1.007516667,0.30975,0.44045,-5.917866667,0.818033333,-2.162816667,-1.230216667,-1.5028,0.997266667,-1.665666667,0.031,-1.143416667,-2.3195,0.445033333,0.26745,1.003683333,-3.262266667,0.67585,-5.85515,7.232916667,4.918383333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-10,0.258666667,-2.869683333,1.657116667,1.106616667,-1.22055,0.269666667,0.75685,-6.58395,0.9195,-0.843333333,1.655333333,-1.321166667,1.006233333,-1.4998,0.064483333,-1.034816667,-2.025766667,0.5104,0.215283333,1.28865,-4.677466667,0.1207,-6.236133333,9.8295,6.68406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-11,0.2602,-3.276183333,2.486616667,0.89635,-0.817233333,0.23775,0.456033333,-10.84433333,0.82115,-2.503416667,-2.466383333,-2.234966667,1.10925,-1.616033333,0.0685,-1.480116667,-2.2842,0.541883333,0.216983333,1.25115,-6.200816667,0.236433333,-5.671533333,8.5823,5.835964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-12,0.255216667,-3.186116667,1.648416667,0.97535,-0.802233333,0.33085,0.445816667,-8.382516667,0.852866667,-0.206916667,-2.06365,-1.673233333,1.017466667,-1.426883333,0.02795,-1.158,-1.656133333,0.49165,0.266,0.234266667,-5.049566667,0.135483333,-8.603416667,6.681333333,4.543306667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-13,0.259883333,-2.705166667,1.3221,2.845683333,-0.080166667,0.323133333,0.447483333,-9.2525,1.19575,-3.233066667,-2.627633333,-1.921183333,1.070416667,-0.671,0.0681,-1.228933333,-0.526633333,0.50125,0.220516667,0.16785,-7.182933333,0.19725,-6.854133333,8.619416667,5.861203333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-14,0.272316667,-1.3555,1.440416667,1.275466667,0.0652,0.486466667,0.735566667,-5.92655,1.56885,-1.910866667,-1.4658,-1.406316667,1.129266667,-0.21755,0.070333333,-0.186366667,-0.10275,0.660883333,0.306016667,0.597916667,-3.643283333,0.1816,-0.20785,8.7903,5.977404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-15,0.2476,-0.401733333,1.020033333,1.0401,0.548016667,0.316066667,0.5678,-3.436183333,1.436866667,-1.114716667,-1.045916667,-1.013166667,1.318083333,-0.120866667,0.052366667,-0.382333333,-0.311216667,0.539433333,0.69505,1.225233333,-1.520516667,0.1654,-1.900533333,9.17205,6.236994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-16,0.245716667,0.117183333,1.00945,0.9444,0.953066667,0.305,0.5519,-2.906666667,1.141166667,-0.06745,-0.429566667,-0.752366667,1.14025,0.017883333,0.08345,-0.212416667,-0.168316667,0.523716667,0.24725,0.708116667,0.423966667,0.24765,-1.120983333,8.660166667,5.888913333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-17,0.2446,0.7151,0.927066667,2.4139,1.2235,0.35125,0.698816667,0.9471,0.936433333,0.682433333,0.51665,0.13035,1.172116667,0.46545,0.489733333,0.284816667,0.329916667,0.65205,0.346966667,0.514716667,1.01915,0.285666667,0.237016667,15.5848,10.597664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-18,0.2391,0.464366667,1.0647,3.000016667,1.548616667,0.423983333,2.626483333,2.3779,0.837916667,1.144716667,0.432966667,0.197433333,1.253566667,1.374883333,0.4588,0.463016667,0.585416667,0.808566667,0.293183333,0.7587,0.70055,0.305366667,0.806866667,22.16711667,15.07363933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-19,0.258366667,0.409016667,1.108716667,1.104016667,1.502966667,0.407083333,1.404483333,1.631516667,2.102233333,1.839483333,0.392183333,0.979866667,1.282433333,1.644366667,0.2646,0.36125,1.860033333,0.76855,0.29735,0.80615,0.67195,0.611016667,0.735416667,22.44305,15.261274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-20,0.24545,0.316933333,1.089016667,1.492233333,1.611966667,0.5108,1.655566667,1.590883333,2.032583333,1.3177,0.492766667,1.541016667,1.246433333,1.486883333,0.177116667,0.368433333,0.820983333,0.50665,0.26465,0.315083333,0.678566667,1.12775,1.320833333,22.2103,15.103004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-21,0.35855,0.276533333,1.155533333,0.981416667,1.60835,0.565183333,1.94245,2.28175,1.3257,1.202266667,0.379616667,0.21,1.2194,1.449916667,0.323416667,0.208266667,0.380233333,1.699733333,2.44215,0.69695,0.589716667,1.776866667,1.335283333,24.40928333,16.59831267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-22,0.279,0.214483333,0.848333333,0.723333333,0.40195,0.4436,0.892916667,3.084433333,1.18005,0.910033333,0.206016667,0.2027,1.0595,1.445533333,0.059716667,0.206183333,0.281683333,1.468833333,0.216833333,0.93115,0.5515,1.485633333,1.080833333,18.17425,12.35849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-23,0.367333333,0.253883333,0.606233333,0.642583333,0.389616667,0.284516667,0.458566667,1.615166667,1.131066667,0.498816667,0.18785,0.190616667,0.976833333,1.475533333,0.0753,0.206016667,0.289583333,0.434083333,0.332133333,0.80505,0.509716667,1.4484,0.556066667,13.73496667,9.339777333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Jan-00,0.345183333,0.1947,0.569466667,0.653333333,0.400233333,0.20485,0.465833333,1.708566667,1.2621,0.493666667,0.2912,0.36905,0.918833333,1.524933333,0.067116667,0.17675,0.279833333,0.296366667,0.25235,0.492716667,0.463933333,1.401366667,0.556016667,13.3884,9.104112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Jan-01,0.283866667,0.193616667,0.595283333,0.677766667,0.3986,0.271833333,0.788783333,3.0934,1.135066667,0.480166667,0.251033333,0.722983333,0.902416667,1.377616667,0.067666667,0.195666667,0.271416667,0.365316667,0.22065,1.11525,0.5316,0.970666667,0.654816667,15.56548333,10.58452867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Jan-02,0.271683333,0.2027,0.67185,0.82205,0.39205,0.231983333,0.475883333,1.67965,1.108916667,0.550333333,0.239783333,0.22135,0.89455,1.340383333,0.0841,0.24365,0.300516667,0.338233333,0.220916667,0.758133333,0.4928,0.969733333,0.7076,13.21885,8.988818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Jan-03,0.274116667,0.236633333,0.543016667,0.8359,0.387316667,0.220616667,0.513983333,3.110216667,1.13685,1.7004,0.255983333,0.491783333,0.88815,1.326666667,0.04885,0.240883333,0.858266667,0.31755,0.229433333,0.919116667,0.546766667,0.910233333,0.69385,16.68658333,11.34687667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Jan-04,0.43075,0.178216667,0.617933333,0.62975,0.385583333,0.23255,0.47155,1.781983333,1.035633333,1.638566667,0.4014,0.303233333,0.885133333,1.3109,0.044233333,0.2477,1.155583333,0.311633333,0.216516667,0.863916667,0.984616667,0.688216667,0.656183333,15.47178333,10.52081267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Jan-05,0.30235,0.403083333,0.629066667,0.62395,0.641816667,0.292,0.774816667,3.01815,1.12395,1.352583333,0.889333333,0.881816667,0.779416667,0.507016667,0.067266667,0.304083333,0.368416667,0.48195,0.288866667,0.651433333,0.7265,0.725916667,0.841683333,16.67546667,11.33931733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Jan-06,0.35915,0.5066,1.158533333,0.931433333,0.807683333,0.4386,0.67575,1.47745,1.43025,1.1987,0.557383333,0.29295,0.977383333,0.426283333,0.391,0.3483,0.31455,0.607433333,0.232133333,0.782916667,0.7985,0.4181,0.670766667,15.80185,10.745258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Jan-07,0.45235,0.321016667,1.195666667,1.4527,0.70925,0.358166667,0.498966667,2.28245,2.13185,0.503483333,2.033516667,0.410066667,1.242333333,0.237983333,0.1786,0.3632,0.235033333,0.60425,0.221216667,1.180616667,0.569466667,0.241583333,0.310716667,17.73448333,12.05944867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Jan-08,0.322866667,-0.044416667,0.686116667,1.399266667,0.6849,0.361683333,0.498516667,0.63315,0.849416667,0.379133333,3.250566667,-0.035566667,1.183783333,0.301316667,0.067,0.594333333,0.2543,0.2811,0.220916667,0.6266,0.756233333,0.3126,0.408866667,14.07266667,9.569413333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Jan-09,0.250766667,-0.4024,0.532733333,1.056933333,0.514866667,0.337533333,0.44885,-1.177066667,0.96755,-0.206666667,-0.4524,-0.3368,1.103216667,-0.039633333,0.079033333,-0.002933333,-0.477333333,0.265483333,0.234166667,0.930366667,0.087516667,1.0343,-0.213983333,7.843316667,5.333455333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
